frame,video_timestamp,timer_value,timer_timestamp
480,000:00:16,747,0:12:27
30,000:00:01,-1,
450,000:00:15,-1,
180,000:00:06,757,0:12:37
120,000:00:04,759,0:12:39
300,000:00:10,753,0:12:33
60,000:00:02,-1,
360,000:00:12,-1,
210,000:00:07,756,0:12:36
270,000:00:09,754,0:12:34
330,000:00:11,-1,
420,000:00:14,749,0:12:29
150,000:00:05,758,0:12:38
810,000:00:27,736,0:12:16
510,000:00:17,746,0:12:26
600,000:00:20,743,0:12:23
390,000:00:13,750,0:12:30
90,000:00:03,760,0:12:40
690,000:00:23,740,0:12:20
930,000:00:31,-1,
240,000:00:08,755,0:12:35
870,000:00:29,734,0:12:14
720,000:00:24,739,0:12:19
236700,002:11:30,-1,
900,000:00:30,733,0:12:13
236610,002:11:27,364,0:06:04
1050,000:00:35,728,0:12:08
1080,000:00:36,727,0:12:07
473070,004:22:49,1218,0:20:18
1230,000:00:41,722,0:12:02
1260,000:00:42,721,0:12:01
237030,002:11:41,-1,
1320,000:00:44,-1,
236880,002:11:36,364,0:06:04
1350,000:00:45,718,0:11:58
473100,004:22:50,1217,0:20:17
473640,004:23:08,1219,0:20:19
960,000:00:32,-1,
473550,004:23:05,1222,0:20:22
473610,004:23:07,1220,0:20:20
840,000:00:28,735,0:12:15
236521,002:11:24,367,0:06:07
1890,000:01:03,700,0:11:40
473580,004:23:06,1221,0:20:21
1980,000:01:06,697,0:11:37
1860,000:01:02,701,0:11:41
1950,000:01:05,698,0:11:38
473760,004:23:12,1215,0:20:15
473730,004:23:11,1216,0:20:16
2010,000:01:07,18696,05:11:36
1920,000:01:04,144699,40:11:39
473700,004:23:10,1217,0:20:17
473790,004:23:13,1214,0:20:14
236550,002:11:25,366,0:06:06
473820,004:23:14,1213,0:20:13
2160,000:01:12,691,0:11:31
2190,000:01:13,-1,
2100,000:01:10,693,0:11:33
236580,002:11:26,365,0:06:05
540,000:00:18,745,0:12:25
750,000:00:25,-1,
473910,004:23:17,1210,0:20:10
2130,000:01:11,692,0:11:32
236730,002:11:31,-1,
630,000:00:21,742,0:12:22
473880,004:23:16,1211,0:20:11
2220,000:01:14,689,0:11:29
2280,000:01:16,687,0:11:27
473190,004:22:53,1214,0:20:14
990,000:00:33,730,0:12:10
2250,000:01:15,-1,
1140,000:00:38,725,0:12:05
236760,002:11:32,359,0:05:59
2310,000:01:17,686,0:11:26
660,000:00:22,741,0:12:21
2340,000:01:18,685,0:11:25
473160,004:22:52,1215,0:20:15
236910,002:11:37,364,0:06:04
473940,004:23:18,1209,0:20:09
1020,000:00:34,729,0:12:09
474030,004:23:21,1206,0:20:06
236820,002:11:34,-1,
473970,004:23:19,1208,0:20:08
474000,004:23:20,1207,0:20:07
2400,000:01:20,683,0:11:23
2460,000:01:22,681,0:11:21
2430,000:01:21,-1,
2370,000:01:19,684,0:11:24
1200,000:00:40,723,0:12:03
1440,000:00:48,715,0:11:55
1590,000:00:53,-1,
236640,002:11:28,363,0:06:03
473430,004:23:01,1226,0:20:26
237000,002:11:40,361,0:06:01
1410,000:00:47,716,0:11:56
780,000:00:26,737,0:12:17
473130,004:22:51,1216,0:20:16
473220,004:22:54,1213,0:20:13
473250,004:22:55,1232,0:20:32
1680,000:00:56,707,0:11:47
1830,000:01:01,702,0:11:42
1620,000:00:54,709,0:11:49
473400,004:23:00,1227,0:20:27
1770,000:00:59,-1,
1650,000:00:55,708,0:11:48
473370,004:22:59,1228,0:20:28
236970,002:11:39,362,0:06:02
473460,004:23:02,1225,0:20:25
473520,004:23:04,1223,0:20:23
473310,004:22:57,1230,0:20:30
236940,002:11:38,363,0:06:03
1290,000:00:43,720,0:12:00
1800,000:01:00,703,0:11:43
1470,000:00:49,714,0:11:54
1560,000:00:52,7911,02:11:51
1500,000:00:50,713,0:11:53
1710,000:00:57,706,0:11:46
1110,000:00:37,726,0:12:06
473670,004:23:09,1218,0:20:18
236790,002:11:33,358,0:05:58
2040,000:01:08,695,0:11:35
570,000:00:19,744,0:12:24
236670,002:11:29,362,0:06:02
1170,000:00:39,724,0:12:04
236850,002:11:35,356,0:05:56
2070,000:01:09,694,0:11:34
2790,000:01:33,670,0:11:10
2490,000:01:23,680,0:11:20
2700,000:01:30,673,0:11:13
237090,002:11:43,358,0:05:58
3450,000:01:55,-1,
1530,000:00:51,712,0:11:52
473340,004:22:58,1229,0:20:29
3510,000:01:57,676,0:11:16
237150,002:11:45,356,0:05:56
3240,000:01:48,7875,02:11:15
237240,002:11:48,353,0:05:53
2580,000:01:26,-1,
3060,000:01:42,-1,
3090,000:01:43,144670,40:11:10
3420,000:01:54,679,0:11:19
2520,000:01:24,679,0:11:19
2730,000:01:31,-1,
2640,000:01:28,-1,
2550,000:01:25,678,0:11:18
1740,000:00:58,-1,
1380,000:00:46,717,0:11:57
237120,002:11:44,357,0:05:57
3870,000:02:09,664,0:11:04
2910,000:01:37,666,0:11:06
237210,002:11:47,-1,
3210,000:01:47,676,0:11:16
3300,000:01:50,673,0:11:13
2970,000:01:39,664,0:11:04
3000,000:01:40,663,0:11:03
474420,004:23:34,1193,0:19:53
2670,000:01:29,-1,
2610,000:01:27,676,0:11:16
474600,004:23:40,1187,0:19:47
2820,000:01:34,669,0:11:09
3330,000:01:51,681,0:11:21
3570,000:01:59,-1,
474330,004:23:31,1196,0:19:56
237420,002:11:54,347,0:05:47
2760,000:01:32,-1,
474090,004:23:23,1204,0:20:04
473850,004:23:15,1212,0:20:12
473490,004:23:03,1224,0:20:24
237450,002:11:55,346,0:05:46
474060,004:23:22,1205,0:20:05
2940,000:01:38,665,0:11:05
3960,000:02:12,661,0:11:01
3750,000:02:05,668,0:11:08
473280,004:22:56,1231,0:20:31
3900,000:02:10,663,0:11:03
474120,004:23:24,1203,0:20:03
3480,000:01:56,-1,
474480,004:23:36,1191,0:19:51
3810,000:02:07,144666,40:11:06
237390,002:11:53,348,0:05:48
474300,004:23:30,1197,0:19:57
3990,000:02:13,660,0:11:00
3270,000:01:49,-1,
3660,000:02:02,-1,
2880,000:01:36,667,0:11:07
3150,000:01:45,677,0:11:17
474720,004:23:44,1183,0:19:43
237330,002:11:51,350,0:05:50
237300,002:11:50,351,0:05:51
474750,004:23:45,1182,0:19:42
474270,004:23:29,1198,0:19:58
237360,002:11:52,349,0:05:49
3120,000:01:44,-1,
3030,000:01:41,668,0:11:08
2850,000:01:35,668,0:11:08
4080,000:02:16,657,0:10:57
4050,000:02:15,658,0:10:58
474360,004:23:32,1195,0:19:55
237270,002:11:49,352,0:05:52
3540,000:01:58,-1,
3780,000:02:06,667,0:11:07
3930,000:02:11,662,0:11:02
474780,004:23:46,1181,0:19:41
4110,000:02:17,656,0:10:56
474630,004:23:41,1186,0:19:46
474840,004:23:48,1179,0:19:39
474810,004:23:47,1180,0:19:40
474870,004:23:49,1178,0:19:38
4200,000:02:20,653,0:10:53
4290,000:02:23,650,0:10:50
4140,000:02:18,655,0:10:55
3840,000:02:08,144665,40:11:05
3720,000:02:04,-1,
4380,000:02:26,647,0:10:47
3390,000:01:53,680,0:11:20
474390,004:23:33,1194,0:19:54
4440,000:02:28,645,0:10:45
474180,004:23:26,1201,0:20:01
474240,004:23:28,1199,0:19:59
4260,000:02:22,651,0:10:51
474540,004:23:38,1189,0:19:49
474900,004:23:50,1177,0:19:37
4020,000:02:14,659,0:10:59
4170,000:02:19,654,0:10:54
474690,004:23:43,1184,0:19:44
474660,004:23:42,1185,0:19:45
4590,000:02:33,640,0:10:40
3180,000:01:46,677,0:11:17
474510,004:23:37,1190,0:19:50
4410,000:02:27,252646,70:10:46
474570,004:23:39,1188,0:19:48
237060,002:11:42,359,0:05:59
3600,000:02:00,673,0:11:13
474150,004:23:25,1202,0:20:02
474450,004:23:35,1192,0:19:52
3630,000:02:01,-1,
4350,000:02:25,648,0:10:48
4230,000:02:21,652,0:10:52
