frame,video_timestamp,timer_value,timer_timestamp
90,000:00:03,-1,
150,000:00:05,-1,
300,000:00:10,-1,
60,000:00:02,-1,
600,000:00:20,-1,
360,000:00:12,-1,
420,000:00:14,-1,
180,000:00:06,-1,
450,000:00:15,-1,
210,000:00:07,-1,
120,000:00:04,-1,
480,000:00:16,-1,
270,000:00:09,-1,
540,000:00:18,-1,
570,000:00:19,-1,
390,000:00:13,-1,
240,000:00:08,-1,
30,000:00:01,-1,
510,000:00:17,-1,
660,000:00:22,-1,
630,000:00:21,-1,
690,000:00:23,-1,
720,000:00:24,-1,
750,000:00:25,-1,
780,000:00:26,-1,
810,000:00:27,-1,
840,000:00:28,-1,
870,000:00:29,-1,
900,000:00:30,-1,
930,000:00:31,-1,
960,000:00:32,-1,
330,000:00:11,212829,59:07:09
1020,000:00:34,-1,
1050,000:00:35,-1,
1080,000:00:36,-1,
990,000:00:33,-1,
1170,000:00:39,-1,
1110,000:00:37,-1,
1140,000:00:38,-1,
1200,000:00:40,-1,
497280,004:36:16,-1,
497310,004:36:17,209859,58:17:39
497370,004:36:19,209857,58:17:37
497430,004:36:21,209855,58:17:35
497850,004:36:35,-1,
497700,004:36:30,209856,58:17:36
497340,004:36:18,209858,58:17:38
497490,004:36:23,209863,58:17:43
497790,004:36:33,-1,
497580,004:36:26,209860,58:17:40
497730,004:36:31,209855,58:17:35
497550,004:36:25,209861,58:17:41
497610,004:36:27,209859,58:17:39
497640,004:36:28,209858,58:17:38
497670,004:36:29,209857,58:17:37
497520,004:36:24,209862,58:17:42
497460,004:36:22,209854,58:17:34
497400,004:36:20,209856,58:17:36
497760,004:36:32,209854,58:17:34
497820,004:36:34,209852,58:17:32
497880,004:36:36,209850,58:17:30
497910,004:36:37,209859,58:17:39
1320,000:00:44,-1,
1230,000:00:41,-1,
1260,000:00:42,-1,
1350,000:00:45,-1,
1620,000:00:54,-1,
1650,000:00:55,-1,
1680,000:00:56,-1,
1710,000:00:57,-1,
1500,000:00:50,-1,
1590,000:00:53,-1,
1740,000:00:58,-1,
1410,000:00:47,-1,
1290,000:00:43,-1,
1380,000:00:46,-1,
1470,000:00:49,-1,
1440,000:00:48,-1,
1560,000:00:52,-1,
1530,000:00:51,-1,
1770,000:00:59,-1,
1800,000:01:00,-1,
1830,000:01:01,-1,
1860,000:01:02,-1,
1920,000:01:04,-1,
1890,000:01:03,-1,
498090,004:36:43,-1,
498150,004:36:45,209851,58:17:31
497940,004:36:38,-1,
498270,004:36:49,209847,58:17:27
498240,004:36:48,209848,58:17:28
498000,004:36:40,209856,58:17:36
498120,004:36:44,209852,58:17:32
2010,000:01:07,-1,
2070,000:01:09,-1,
2040,000:01:08,-1,
1950,000:01:05,-1,
1980,000:01:06,-1,
498060,004:36:42,209854,58:17:34
497970,004:36:39,209857,58:17:37
498210,004:36:47,209849,58:17:29
498180,004:36:46,209850,58:17:30
498030,004:36:41,-1,
498360,004:36:52,-1,
498450,004:36:55,209841,58:17:21
498300,004:36:50,209846,58:17:26
498570,004:36:59,209837,58:17:17
498420,004:36:54,209842,58:17:22
498540,004:36:58,209838,58:17:18
498510,004:36:57,209839,58:17:19
498330,004:36:51,209845,58:17:25
498480,004:36:56,209840,58:17:20
498600,004:37:00,209836,58:17:16
498390,004:36:53,209843,58:17:23
2160,000:01:12,-1,
2220,000:01:14,-1,
2250,000:01:15,-1,
2280,000:01:16,-1,
2130,000:01:11,-1,
2310,000:01:17,-1,
2340,000:01:18,-1,
2400,000:01:20,-1,
2370,000:01:19,-1,
2430,000:01:21,-1,
2100,000:01:10,-1,
2490,000:01:23,-1,
2190,000:01:13,-1,
2520,000:01:24,-1,
2580,000:01:26,-1,
2610,000:01:27,-1,
2550,000:01:25,-1,
2640,000:01:28,-1,
2670,000:01:29,-1,
2700,000:01:30,-1,
2760,000:01:32,-1,
2820,000:01:34,-1,
2790,000:01:33,-1,
2460,000:01:22,-1,
2730,000:01:31,-1,
2850,000:01:35,-1,
498840,004:37:08,209838,58:17:18
498780,004:37:06,209840,58:17:20
498750,004:37:05,209841,58:17:21
498810,004:37:07,209839,58:17:19
498930,004:37:11,209835,58:17:15
498690,004:37:03,209843,58:17:23
498630,004:37:01,209835,58:17:15
498900,004:37:10,209836,58:17:16
498960,004:37:12,209834,58:17:14
498870,004:37:09,209837,58:17:17
498720,004:37:04,209842,58:17:22
498660,004:37:02,209843,58:17:23
498990,004:37:13,209833,58:17:13
499020,004:37:14,209832,58:17:12
2880,000:01:36,-1,
2940,000:01:38,-1,
3000,000:01:40,-1,
3090,000:01:43,-1,
3060,000:01:42,-1,
3150,000:01:45,-1,
3120,000:01:44,-1,
3030,000:01:41,-1,
2970,000:01:39,-1,
2910,000:01:37,-1,
499050,004:37:15,209831,58:17:11
499410,004:37:27,209819,58:16:59
499140,004:37:18,209828,58:17:08
499350,004:37:25,209821,58:17:01
499110,004:37:17,209829,58:17:09
499230,004:37:21,209825,58:17:05
499200,004:37:20,209826,58:17:06
499260,004:37:22,209824,58:17:04
499320,004:37:24,209822,58:17:02
499080,004:37:16,209830,58:17:10
499590,004:37:33,209813,58:16:53
499440,004:37:28,209818,58:16:58
499560,004:37:32,209814,58:16:54
499500,004:37:30,209816,58:16:56
499620,004:37:34,209812,58:16:52
499530,004:37:31,209815,58:16:55
499380,004:37:26,209820,58:17:00
499170,004:37:19,209827,58:17:07
499290,004:37:23,209823,58:17:03
499470,004:37:29,209817,58:16:57
499650,004:37:35,209811,58:16:51
499740,004:37:38,209808,58:16:48
499710,004:37:37,209809,58:16:49
499680,004:37:36,209810,58:16:50
3180,000:01:46,-1,
3210,000:01:47,-1,
3240,000:01:48,-1,
3270,000:01:49,-1,
3300,000:01:50,-1,
499950,004:37:45,209801,58:16:41
499800,004:37:40,29806,8:16:46
500040,004:37:48,209798,58:16:38
500070,004:37:49,209797,58:16:37
500010,004:37:47,209799,58:16:39
499980,004:37:46,209800,58:16:40
500100,004:37:50,209796,58:16:36
3330,000:01:51,-1,
3360,000:01:52,-1,
499770,004:37:39,209807,58:16:47
499860,004:37:42,209804,58:16:44
499830,004:37:41,209805,58:16:45
499890,004:37:43,209803,58:16:43
3450,000:01:55,-1,
3390,000:01:53,-1,
3510,000:01:57,-1,
3420,000:01:54,-1,
3480,000:01:56,-1,
499920,004:37:44,209802,58:16:42
500130,004:37:51,209795,58:16:35
3570,000:01:59,-1,
3600,000:02:00,-1,
3540,000:01:58,-1,
500160,004:37:52,209804,58:16:44
500190,004:37:53,209803,58:16:43
500220,004:37:54,209802,58:16:42
500250,004:37:55,209801,58:16:41
3630,000:02:01,-1,
3660,000:02:02,-1,
500310,004:37:57,209799,58:16:39
500280,004:37:56,209800,58:16:40
500370,004:37:59,209797,58:16:37
500490,004:38:03,209793,58:16:33
500550,004:38:05,209791,58:16:31
500340,004:37:58,209798,58:16:38
500430,004:38:01,209795,58:16:35
500520,004:38:04,209792,58:16:32
500580,004:38:06,209790,58:16:30
500700,004:38:10,209786,58:16:26
500460,004:38:02,209794,58:16:34
500610,004:38:07,209789,58:16:29
500730,004:38:11,130922,35:81:62
500670,004:38:09,209787,58:16:27
500760,004:38:12,209784,58:16:24
3780,000:02:06,-1,
3840,000:02:08,-1,
3720,000:02:04,-1,
3750,000:02:05,-1,
3690,000:02:03,-1,
3870,000:02:09,-1,
3810,000:02:07,-1,
500640,004:38:08,209788,58:16:28
500400,004:38:00,209796,58:16:36
500790,004:38:13,130922,35:81:62
500820,004:38:14,209782,58:16:22
500850,004:38:15,209781,58:16:21
500910,004:38:17,209779,58:16:19
500940,004:38:18,209778,58:16:18
500880,004:38:16,209780,58:16:20
500970,004:38:19,209777,58:16:17
501000,004:38:20,209776,58:16:16
501030,004:38:21,209775,58:16:15
501090,004:38:23,209773,58:16:13
501060,004:38:22,209774,58:16:14
501120,004:38:24,209772,58:16:12
501390,004:38:33,209773,58:16:13
501150,004:38:25,209771,58:16:11
501180,004:38:26,209780,58:16:20
501510,004:38:37,209769,58:16:09
501720,004:38:44,209762,58:16:02
501690,004:38:43,209763,58:16:03
501300,004:38:30,209776,58:16:16
501240,004:38:28,209778,58:16:18
501270,004:38:29,209777,58:16:17
501360,004:38:32,209774,58:16:14
501570,004:38:39,209767,58:16:07
501480,004:38:36,209770,58:16:10
501660,004:38:42,209764,58:16:04
501210,004:38:27,209779,58:16:19
501330,004:38:31,209775,58:16:15
501540,004:38:38,209768,58:16:08
501450,004:38:35,209771,58:16:11
3900,000:02:10,-1,
3930,000:02:11,-1,
3960,000:02:12,-1,
3990,000:02:13,-1,
4020,000:02:14,-1,
4050,000:02:15,-1,
501630,004:38:41,209765,58:16:05
501420,004:38:34,209772,58:16:12
501600,004:38:40,209766,58:16:06
4080,000:02:16,-1,
501750,004:38:45,-1,
501780,004:38:46,209760,58:16:00
4110,000:02:17,-1,
501840,004:38:48,209758,58:15:58
501870,004:38:49,209757,58:15:57
502050,004:38:55,209751,58:15:51
501930,004:38:51,209755,58:15:55
501990,004:38:53,209753,58:15:53
4140,000:02:18,-1,
4170,000:02:19,-1,
4200,000:02:20,-1,
4230,000:02:21,-1,
4260,000:02:22,-1,
4290,000:02:23,-1,
501960,004:38:52,209754,58:15:54
501810,004:38:47,209759,58:15:59
501900,004:38:50,209756,58:15:56
502020,004:38:54,209752,58:15:52
4320,000:02:24,-1,
4350,000:02:25,-1,
4380,000:02:26,-1,
4410,000:02:27,-1,
4440,000:02:28,-1,
502170,004:38:59,209757,58:15:57
502080,004:38:56,209755,58:15:55
4470,000:02:29,-1,
502110,004:38:57,209759,58:15:59
502140,004:38:58,209758,58:15:58
502200,004:39:00,137735,38:15:35
502230,004:39:01,209755,58:15:55
502260,004:39:02,209764,58:16:04
502290,004:39:03,209763,58:16:03
4500,000:02:30,-1,
4530,000:02:31,-1,
502320,004:39:04,209762,58:16:02
502350,004:39:05,209761,58:16:01
502380,004:39:06,209760,58:16:00
502410,004:39:07,209759,58:15:59
502530,004:39:11,209755,58:15:55
502590,004:39:13,209753,58:15:53
502470,004:39:09,209757,58:15:57
502500,004:39:10,209756,58:15:56
502440,004:39:08,209758,58:15:58
502560,004:39:12,209754,58:15:54
502650,004:39:15,209751,58:15:51
503190,004:39:33,-1,
502620,004:39:14,209752,58:15:52
502680,004:39:16,209750,58:15:50
502740,004:39:18,209748,58:15:48
502710,004:39:17,209749,58:15:49
502770,004:39:19,209747,58:15:47
4560,000:02:32,-1,
4590,000:02:33,-1,
4620,000:02:34,-1,
4650,000:02:35,-1,
4680,000:02:36,-1,
4710,000:02:37,-1,
4740,000:02:38,-1,
502800,004:39:20,209746,58:15:46
502830,004:39:21,209745,58:15:45
502920,004:39:24,209752,58:15:52
502890,004:39:23,209753,58:15:53
502860,004:39:22,209744,58:15:44
502950,004:39:25,209751,58:15:51
502980,004:39:26,209750,58:15:50
503010,004:39:27,209749,58:15:49
503130,004:39:31,209745,58:15:45
503100,004:39:30,209746,58:15:46
503070,004:39:29,209747,58:15:47
503040,004:39:28,209748,58:15:48
503160,004:39:32,209744,58:15:44
503220,004:39:34,209742,58:15:42
503340,004:39:38,209738,58:15:38
503310,004:39:37,209739,58:15:39
503250,004:39:35,209741,58:15:41
503280,004:39:36,209740,58:15:40
503400,004:39:40,209736,58:15:36
503370,004:39:39,209737,58:15:37
503430,004:39:41,209735,58:15:35
503550,004:39:45,209741,58:15:41
503460,004:39:42,209734,58:15:34
503490,004:39:43,209743,58:15:43
503520,004:39:44,209742,58:15:42
503730,004:39:51,209735,58:15:35
503580,004:39:46,209740,58:15:40
503610,004:39:47,209739,58:15:39
503700,004:39:50,209736,58:15:36
503670,004:39:49,209737,58:15:37
503640,004:39:48,209738,58:15:38
503790,004:39:53,209733,58:15:33
503760,004:39:52,209734,58:15:34
503820,004:39:54,209732,58:15:32
503850,004:39:55,209731,58:15:31
503970,004:39:59,209727,58:15:27
503910,004:39:57,209729,58:15:29
503880,004:39:56,209730,58:15:30
503940,004:39:58,209728,58:15:28
504000,004:40:00,209726,58:15:26
504030,004:40:01,209725,58:15:25
504120,004:40:04,209732,58:15:32
504090,004:40:03,209733,58:15:33
504060,004:40:02,209724,58:15:24
504180,004:40:06,209730,58:15:30
504150,004:40:05,209731,58:15:31
504270,004:40:09,209727,58:15:27
504210,004:40:07,209729,58:15:29
504300,004:40:10,209726,58:15:26
504240,004:40:08,209728,58:15:28
504360,004:40:12,209724,58:15:24
504330,004:40:11,209725,58:15:25
504390,004:40:13,137723,38:15:23
504420,004:40:14,209722,58:15:22
504450,004:40:15,209721,58:15:21
504480,004:40:16,209720,58:15:20
504540,004:40:18,209728,58:15:28
504510,004:40:17,209719,58:15:19
504570,004:40:19,209727,58:15:27
