frame,video_timestamp,timer_value,timer_timestamp
30,000:00:01,757.0,0:12:37
660,000:00:22,746.0,0:12:26
330,000:00:11,747.0,0:12:27
870,000:00:29,739.0,0:12:19
240,000:00:08,750.0,0:12:30
150,000:00:05,753.0,0:12:33
840,000:00:28,740.0,0:12:20
720,000:00:24,744.0,0:12:24
360,000:00:12,746.0,0:12:26
540,000:00:18,740.0,0:12:20
420,000:00:14,744.0,0:12:24
300,000:00:10,748.0,0:12:28
480,000:00:16,742.0,0:12:22
180,000:00:06,752.0,0:12:32
90,000:00:03,755.0,0:12:35
450,000:00:15,743.0,0:12:23
510,000:00:17,-1.0,
750,000:00:25,743.0,0:12:23
270,000:00:09,749.0,0:12:29
630,000:00:21,747.0,0:12:27
600,000:00:20,738.0,0:12:18
810,000:00:27,741.0,0:12:21
780,000:00:26,742.0,0:12:22
210,000:00:07,751.0,0:12:31
390,000:00:13,745.0,0:12:25
60,000:00:02,756.0,0:12:36
690,000:00:23,745.0,0:12:25
120,000:00:04,754.0,0:12:34
1440,000:00:48,720.0,0:12:00
430830,003:59:21,700.0,0:11:40
570,000:00:19,739.0,0:12:19
430710,003:59:17,-1.0,
861480,007:58:36,1239.0,0:20:39
430920,003:59:24,697.0,0:11:37
930,000:00:31,737.0,0:12:17
430620,003:59:14,707.0,0:11:47
431310,003:59:37,-1.0,
861330,007:58:31,1234.0,0:20:34
990,000:00:33,735.0,0:12:15
1410,000:00:47,721.0,0:12:01
1230,000:00:41,727.0,0:12:07
861570,007:58:39,1236.0,0:20:36
1020,000:00:34,-1.0,
431190,003:59:33,738.0,0:12:18
430560,003:59:12,709.0,0:11:49
1290,000:00:43,725.0,0:12:05
430890,003:59:23,698.0,0:11:38
861630,007:58:41,1234.0,0:20:34
861450,007:58:35,1240.0,0:20:40
431130,003:59:31,730.0,0:12:10
431070,003:59:29,702.0,0:11:42
960,000:00:32,736.0,0:12:16
900,000:00:30,738.0,0:12:18
861390,007:58:33,1232.0,0:20:32
431250,003:59:35,-1.0,
431100,003:59:30,-1.0,
1140,000:00:38,730.0,0:12:10
430740,003:59:18,703.0,0:11:43
430950,003:59:25,696.0,0:11:36
430650,003:59:15,706.0,0:11:46
861270,007:58:29,1226.0,0:20:26
430860,003:59:22,879.0,0:14:39
1350,000:00:45,723.0,0:12:03
430590,003:59:13,708.0,0:11:48
1050,000:00:35,733.0,0:12:13
431370,003:59:39,742.0,0:12:22
862050,007:58:55,1240.0,0:20:40
862170,007:58:59,1236.0,0:20:36
1770,000:00:59,709.0,0:11:49
1560,000:00:52,716.0,0:11:56
1620,000:00:54,714.0,0:11:54
861300,007:58:30,1235.0,0:20:35
862140,007:58:58,1237.0,0:20:37
1650,000:00:55,-1.0,
862200,007:59:00,-1.0,
1200,000:00:40,728.0,0:12:08
2070,000:01:09,709.0,0:11:49
431430,003:59:41,750.0,0:12:30
431490,003:59:43,748.0,0:12:28
1380,000:00:46,722.0,0:12:02
862230,007:59:01,-1.0,
2130,000:01:11,707.0,0:11:47
862350,007:59:05,1230.0,0:20:30
2190,000:01:13,705.0,0:11:45
431550,003:59:45,746.0,0:12:26
431520,003:59:44,747.0,0:12:27
1170,000:00:39,729.0,0:12:09
430770,003:59:19,702.0,0:11:42
862260,007:59:02,1233.0,0:20:33
861150,007:58:25,-1.0,
2160,000:01:12,-1.0,
861540,007:58:38,-1.0,
1260,000:00:42,726.0,0:12:06
2100,000:01:10,2508.0,0:41:48
861180,007:58:26,-1.0,
861360,007:58:32,1233.0,0:20:33
861120,007:58:24,1211.0,0:20:11
430800,003:59:20,701.0,0:11:41
861240,007:58:28,-1.0,
861750,007:58:45,1230.0,0:20:30
861690,007:58:43,1232.0,0:20:32
431040,003:59:28,703.0,0:11:43
430680,003:59:16,705.0,0:11:45
1320,000:00:44,724.0,0:12:04
861810,007:58:47,-1.0,
431280,003:59:36,735.0,0:12:15
1470,000:00:49,719.0,0:11:59
861720,007:58:44,1231.0,0:20:31
431160,003:59:32,729.0,0:12:09
1080,000:00:36,732.0,0:12:12
861780,007:58:46,1229.0,0:20:29
431010,003:59:27,694.0,0:11:34
431460,003:59:42,749.0,0:12:29
1800,000:01:00,708.0,0:11:48
431400,003:59:40,751.0,0:12:31
1830,000:01:01,707.0,0:11:47
1950,000:01:05,713.0,0:11:53
862110,007:58:57,1238.0,0:20:38
1710,000:00:57,711.0,0:11:51
1530,000:00:51,717.0,0:11:57
861960,007:58:52,1233.0,0:20:33
1740,000:00:58,710.0,0:11:50
862080,007:58:56,-1.0,
1590,000:00:53,-1.0,
862020,007:58:54,1231.0,0:20:31
861930,007:58:51,1234.0,0:20:34
2010,000:01:07,711.0,0:11:51
1980,000:01:06,712.0,0:11:52
1680,000:00:56,712.0,0:11:52
861990,007:58:53,1232.0,0:20:32
1890,000:01:03,25905.0,07:11:45
861420,007:58:34,1231.0,0:20:31
861600,007:58:40,1235.0,0:20:35
861870,007:58:49,1226.0,0:20:26
1860,000:01:02,706.0,0:11:46
861900,007:58:50,1225.0,0:20:25
862290,007:59:03,-1.0,
431610,003:59:47,799.0,0:13:19
2280,000:01:16,702.0,0:11:42
2250,000:01:15,703.0,0:11:43
861090,007:58:23,1212.0,0:20:12
2220,000:01:14,704.0,0:11:44
862320,007:59:04,1231.0,0:20:31
861510,007:58:37,1238.0,0:20:38
430980,003:59:26,695.0,0:11:35
1110,000:00:37,731.0,0:12:11
1500,000:00:50,718.0,0:11:58
431640,003:59:48,948.0,0:15:48
861840,007:58:48,1227.0,0:20:27
861660,007:58:42,1233.0,0:20:33
431220,003:59:34,737.0,0:12:17
2730,000:01:31,697.0,0:11:37
