frame,video_timestamp,timer_value,timer_timestamp
240,000:00:08,2978,0:49:38
60,000:00:02,-1,
30,000:00:01,-1,
270,000:00:09,2977,0:49:37
150,000:00:05,2987,0:49:47
90,000:00:03,2983,0:49:43
210,000:00:07,2979,0:49:39
120,000:00:04,2982,0:49:42
300,000:00:10,2976,0:49:36
180,000:00:06,2980,0:49:40
260700,002:24:50,-1,
570,000:00:19,-1,
810,000:00:27,-1,
420,000:00:14,-1,
480,000:00:16,-1,
390,000:00:13,2973,0:49:33
600,000:00:20,-1,
510,000:00:17,-1,
750,000:00:25,-1,
450,000:00:15,-1,
690,000:00:23,-1,
330,000:00:11,-1,
540,000:00:18,-1,
1170,000:00:39,-1,
261030,002:25:01,-1,
260760,002:24:52,-1,
1080,000:00:36,-1,
1020,000:00:34,-1,
261000,002:25:00,2858,0:47:38
260610,002:24:47,2871,0:47:51
630,000:00:21,2965,0:49:25
260790,002:24:53,2865,0:47:45
260730,002:24:51,-1,
1050,000:00:35,-1,
870,000:00:29,-1,
930,000:00:31,-1,
261060,002:25:02,-1,
260940,002:24:58,-1,
260970,002:24:59,2859,0:47:39
260640,002:24:48,2870,0:47:50
660,000:00:22,2964,0:49:24
780,000:00:26,2960,0:49:20
720,000:00:24,-1,
360,000:00:12,-1,
260670,002:24:49,2869,0:47:49
260850,002:24:55,2863,0:47:43
260580,002:24:46,2872,0:47:52
260880,002:24:56,2862,0:47:42
1110,000:00:37,-1,
840,000:00:28,-1,
1200,000:00:40,-1,
990,000:00:33,-1,
260910,002:24:57,2861,0:47:41
900,000:00:30,-1,
260820,002:24:54,-1,
261090,002:25:03,2855,0:47:35
1140,000:00:38,-1,
960,000:00:32,-1,
1500,000:00:50,-1,
261150,002:25:05,-1,
1650,000:00:55,-1,
261330,002:25:11,2847,0:47:27
1380,000:00:46,-1,
261300,002:25:10,2848,0:47:28
261390,002:25:13,2845,0:47:25
261420,002:25:14,2844,0:47:24
261270,002:25:09,2849,0:47:29
261120,002:25:04,2854,0:47:34
261210,002:25:07,2851,0:47:31
1620,000:00:54,-1,
261450,002:25:15,-1,
1470,000:00:49,-1,
1530,000:00:51,-1,
261540,002:25:18,-1,
1230,000:00:41,2945,0:49:05
1830,000:01:01,-1,
1350,000:00:45,-1,
1440,000:00:48,-1,
