frame,video_timestamp,timer_value,timer_timestamp
120,000:00:04,144812.0,40:13:32
30,000:00:01,144814.0,40:13:34
150,000:00:05,144811.0,40:13:31
90,000:00:03,144813.0,40:13:33
60,000:00:02,144814.0,40:13:34
480,000:00:16,144800.0,40:13:20
180,000:00:06,144810.0,40:13:30
240,000:00:08,144808.0,40:13:28
600,000:00:20,144796.0,40:13:16
496290,004:35:43,-1.0,
270,000:00:09,144807.0,40:13:27
840,000:00:28,144798.0,40:13:18
496320,004:35:44,-1.0,
780,000:00:26,144790.0,40:13:10
630,000:00:21,144795.0,40:13:15
330,000:00:11,144805.0,40:13:25
870,000:00:29,144797.0,40:13:17
450,000:00:15,144801.0,40:13:21
420,000:00:14,144802.0,40:13:22
300,000:00:10,144806.0,40:13:26
570,000:00:19,144797.0,40:13:17
210,000:00:07,144809.0,40:13:29
510,000:00:17,144799.0,40:13:19
750,000:00:25,144791.0,40:13:11
720,000:00:24,144792.0,40:13:12
690,000:00:23,144793.0,40:13:13
810,000:00:27,144789.0,40:13:09
390,000:00:13,144803.0,40:13:23
360,000:00:12,144804.0,40:13:24
540,000:00:18,144798.0,40:13:18
660,000:00:22,144794.0,40:13:14
496170,004:35:39,133991.0,37:13:11
496080,004:35:36,133994.0,37:13:14
496230,004:35:41,133989.0,37:13:09
496140,004:35:38,133992.0,37:13:12
496110,004:35:37,133993.0,37:13:13
496200,004:35:40,133990.0,37:13:10
496380,004:35:46,133984.0,37:13:04
496410,004:35:47,133983.0,37:13:03
496350,004:35:45,133985.0,37:13:05
496260,004:35:42,133988.0,37:13:08
496440,004:35:48,133982.0,37:13:02
1080,000:00:36,144790.0,40:13:10
496470,004:35:49,133981.0,37:13:01
496500,004:35:50,133980.0,37:13:00
496530,004:35:51,133979.0,37:12:59
990,000:00:33,144793.0,40:13:13
900,000:00:30,144796.0,40:13:16
1170,000:00:39,144797.0,40:13:17
1140,000:00:38,144788.0,40:13:08
1050,000:00:35,144791.0,40:13:11
1110,000:00:37,144789.0,40:13:09
960,000:00:32,144794.0,40:13:14
496560,004:35:52,133978.0,37:12:58
930,000:00:31,144795.0,40:13:15
1020,000:00:34,144792.0,40:13:12
496680,004:35:56,133984.0,37:13:04
496710,004:35:57,133983.0,37:13:03
496590,004:35:53,133977.0,37:12:57
496770,004:35:59,133981.0,37:13:01
496620,004:35:54,133986.0,37:13:06
496650,004:35:55,133985.0,37:13:05
496740,004:35:58,133982.0,37:13:02
496830,004:36:01,133979.0,37:12:59
496800,004:36:00,133980.0,37:13:00
496890,004:36:03,133977.0,37:12:57
496860,004:36:02,133978.0,37:12:58
1290,000:00:43,144793.0,40:13:13
1350,000:00:45,144791.0,40:13:11
1470,000:00:49,144797.0,40:13:17
1410,000:00:47,144789.0,40:13:09
1200,000:00:40,144796.0,40:13:16
1560,000:00:52,144794.0,40:13:14
1380,000:00:46,144790.0,40:13:10
1680,000:00:56,144800.0,40:13:20
1650,000:00:55,144791.0,40:13:11
1590,000:00:53,144793.0,40:13:13
1230,000:00:41,144795.0,40:13:15
1800,000:01:00,144796.0,40:13:16
1260,000:00:42,144794.0,40:13:14
1830,000:01:01,144795.0,40:13:15
1740,000:00:58,144798.0,40:13:18
1770,000:00:59,144797.0,40:13:17
1530,000:00:51,144795.0,40:13:15
1500,000:00:50,144796.0,40:13:16
1710,000:00:57,144799.0,40:13:19
1620,000:00:54,144792.0,40:13:12
1440,000:00:48,144788.0,40:13:08
1320,000:00:44,144792.0,40:13:12
497070,004:36:09,-1.0,
496980,004:36:06,133974.0,37:12:54
497160,004:36:12,133968.0,37:12:48
497190,004:36:13,133967.0,37:12:47
497280,004:36:16,133964.0,37:12:44
497010,004:36:07,133973.0,37:12:53
497040,004:36:08,133972.0,37:12:52
497220,004:36:14,133966.0,37:12:46
497340,004:36:18,133962.0,37:12:42
497100,004:36:10,133970.0,37:12:50
497130,004:36:11,133969.0,37:12:49
496920,004:36:04,133976.0,37:12:56
497310,004:36:17,133963.0,37:12:43
497250,004:36:15,133965.0,37:12:45
496950,004:36:05,133975.0,37:12:55
2010,000:01:07,14504.0,4:01:44
2040,000:01:08,144888.0,40:14:48
1950,000:01:05,144891.0,40:14:51
2160,000:01:12,144884.0,40:14:44
1980,000:01:06,144890.0,40:14:50
2250,000:01:15,144881.0,40:14:41
2070,000:01:09,144887.0,40:14:47
1860,000:01:02,144794.0,40:13:14
2130,000:01:11,144885.0,40:14:45
2100,000:01:10,144886.0,40:14:46
2340,000:01:18,-1.0,
2190,000:01:13,144883.0,40:14:43
2430,000:01:21,144875.0,40:14:35
2220,000:01:14,144882.0,40:14:42
1890,000:01:03,144793.0,40:13:13
2400,000:01:20,144876.0,40:14:36
2280,000:01:16,144880.0,40:14:40
2310,000:01:17,14503.0,4:01:43
2520,000:01:24,144872.0,40:14:32
497370,004:36:19,133961.0,37:12:41
2370,000:01:19,144877.0,40:14:37
1920,000:01:04,144824.0,40:13:44
2490,000:01:23,144873.0,40:14:33
2460,000:01:22,144874.0,40:14:34
2670,000:01:29,144877.0,40:14:37
2610,000:01:27,144869.0,40:14:29
2580,000:01:26,144870.0,40:14:30
2640,000:01:28,144868.0,40:14:28
2550,000:01:25,144871.0,40:14:31
2760,000:01:32,144874.0,40:14:34
2700,000:01:30,-1.0,
2730,000:01:31,144875.0,40:14:35
2970,000:01:39,144867.0,40:14:27
2850,000:01:35,144871.0,40:14:31
2790,000:01:33,144873.0,40:14:33
2910,000:01:37,-1.0,
3000,000:01:40,144866.0,40:14:26
2880,000:01:36,144870.0,40:14:30
2940,000:01:38,-1.0,
2820,000:01:34,144872.0,40:14:32
3030,000:01:41,144865.0,40:14:25
3060,000:01:42,144864.0,40:14:24
3300,000:01:50,144856.0,40:14:16
3120,000:01:44,144862.0,40:14:22
3150,000:01:45,144861.0,40:14:21
3090,000:01:43,144863.0,40:14:23
3210,000:01:47,144859.0,40:14:19
3270,000:01:49,-1.0,
3360,000:01:52,144854.0,40:14:14
3180,000:01:46,144860.0,40:14:20
3240,000:01:48,144858.0,40:14:18
3330,000:01:51,144855.0,40:14:15
3420,000:01:54,144852.0,40:14:12
3390,000:01:53,144853.0,40:14:13
3450,000:01:55,144851.0,40:14:11
3480,000:01:56,144850.0,40:14:10
3510,000:01:57,177249.0,49:14:09
3570,000:01:59,-1.0,
3540,000:01:58,177248.0,49:14:08
3630,000:02:01,144855.0,40:14:15
3660,000:02:02,144884.0,40:14:44
3600,000:02:00,144856.0,40:14:16
3690,000:02:03,144853.0,40:14:13
3750,000:02:05,144851.0,40:14:11
3720,000:02:04,144852.0,40:14:12
3870,000:02:09,144847.0,40:14:07
3840,000:02:08,14500.0,4:01:40
3780,000:02:06,144850.0,40:14:10
3810,000:02:07,849.0,0:14:09
497430,004:36:21,133969.0,37:12:49
497400,004:36:20,133960.0,37:12:40
497490,004:36:23,133967.0,37:12:47
3900,000:02:10,144846.0,40:14:06
497520,004:36:24,133966.0,37:12:46
3960,000:02:12,-1.0,
3930,000:02:11,-1.0,
497460,004:36:22,133968.0,37:12:48
497550,004:36:25,133965.0,37:12:45
497640,004:36:28,133962.0,37:12:42
4020,000:02:14,144852.0,40:14:12
497580,004:36:26,133964.0,37:12:44
497670,004:36:29,133961.0,37:12:41
4050,000:02:15,144851.0,40:14:11
497610,004:36:27,133963.0,37:12:43
497700,004:36:30,133960.0,37:12:40
3990,000:02:13,-1.0,
4260,000:02:22,-1.0,
4320,000:02:24,-1.0,
4230,000:02:21,-1.0,
4080,000:02:16,144850.0,40:14:10
4110,000:02:17,144849.0,40:14:09
497790,004:36:33,133957.0,37:12:37
497730,004:36:31,133959.0,37:12:39
497760,004:36:32,133958.0,37:12:38
497820,004:36:34,133956.0,37:12:36
4140,000:02:18,144848.0,40:14:08
4290,000:02:23,-1.0,
4170,000:02:19,144847.0,40:14:07
4350,000:02:25,144841.0,40:14:01
4200,000:02:20,144846.0,40:14:06
4380,000:02:26,144840.0,40:14:00
4500,000:02:30,144836.0,40:13:56
4440,000:02:28,144838.0,40:13:58
4530,000:02:31,144835.0,40:13:55
4470,000:02:29,144837.0,40:13:57
4410,000:02:27,144839.0,40:13:59
4590,000:02:33,144833.0,40:13:53
4710,000:02:37,144829.0,40:13:49
4560,000:02:32,144834.0,40:13:54
4740,000:02:38,144828.0,40:13:48
4770,000:02:39,144827.0,40:13:47
4620,000:02:34,144832.0,40:13:52
4650,000:02:35,144831.0,40:13:51
4680,000:02:36,144830.0,40:13:50
