frame,video_timestamp,timer_value,timer_timestamp
180,000:00:06,68659,19:04:19
210,000:00:07,68658,19:04:18
60,000:00:02,68663,19:04:23
90,000:00:03,68662,19:04:22
270,000:00:09,68656,19:04:16
150,000:00:05,68660,19:04:20
300,000:00:10,68655,19:04:15
330,000:00:11,68654,19:04:14
389,000:00:12,68652,19:04:12
30,000:00:01,68664,19:04:24
240,000:00:08,68657,19:04:17
450,000:00:15,68650,19:04:10
120,000:00:04,68661,19:04:21
360,000:00:12,68653,19:04:13
420,000:00:14,68651,19:04:11
192018,001:46:47,78154,21:42:34
191898,001:46:43,78158,21:42:38
192528,001:47:04,78137,21:42:17
191927,001:46:43,78157,21:42:37
192258,001:46:55,78146,21:42:26
191988,001:46:46,78155,21:42:35
192588,001:47:06,78135,21:42:15
480,000:00:16,68649,19:04:09
192048,001:46:48,78153,21:42:33
192198,001:46:53,78148,21:42:28
192138,001:46:51,78150,21:42:30
191808,001:46:40,-1,
191868,001:46:42,-1,
192648,001:47:08,78133,21:42:13
192168,001:46:52,99749,27:42:29
192288,001:46:56,78145,21:42:25
191838,001:46:41,-1,
192078,001:46:49,-1,
191958,001:46:45,78156,21:42:36
192228,001:46:54,78147,21:42:27
193007,001:47:20,78121,21:42:01
192887,001:47:16,78125,21:42:05
192827,001:47:14,78127,21:42:07
192917,001:47:17,78124,21:42:04
192857,001:47:15,78186,21:42:66
192678,001:47:09,78132,21:42:12
192768,001:47:12,78129,21:42:09
193037,001:47:21,78130,21:42:10
192618,001:47:07,78134,21:42:14
192558,001:47:05,78136,21:42:16
192947,001:47:18,78123,21:42:03
192977,001:47:19,78122,21:42:02
192738,001:47:11,78130,21:42:10
193097,001:47:23,78128,21:42:08
193067,001:47:22,78129,21:42:09
193157,001:47:25,78126,21:42:06
192708,001:47:10,-1,
192468,001:47:02,78139,21:42:19
192438,001:47:01,78140,21:42:20
192498,001:47:03,78138,21:42:18
193127,001:47:24,78127,21:42:07
192408,001:47:00,78141,21:42:21
193187,001:47:26,78125,21:42:05
193247,001:47:28,78123,21:42:03
193217,001:47:27,78124,21:42:04
192318,001:46:57,78144,21:42:24
192348,001:46:58,78143,21:42:23
192378,001:46:59,78142,21:42:22
192798,001:47:13,78128,21:42:08
192108,001:46:50,78151,21:42:31
193277,001:47:29,78122,21:42:02
193307,001:47:30,78121,21:42:01
193607,001:47:40,-1,
193547,001:47:38,78113,21:41:53
193577,001:47:39,78112,21:41:52
193337,001:47:31,78120,21:42:00
193517,001:47:37,78114,21:41:54
193667,001:47:42,78109,21:41:49
193487,001:47:36,78115,21:41:55
193845,001:47:47,78103,21:41:43
193697,001:47:43,78108,21:41:48
193816,001:47:47,78104,21:41:44
193427,001:47:34,78117,21:41:57
193397,001:47:33,78118,21:41:58
193876,001:47:49,78102,21:41:42
193936,001:47:51,78100,21:41:40
193996,001:47:53,78098,21:41:38
194026,001:47:54,78097,21:41:37
193367,001:47:32,78119,21:41:59
193906,001:47:50,78101,21:41:41
193457,001:47:35,78116,21:41:56
540,000:00:18,68649,19:04:09
193637,001:47:41,78110,21:41:50
510,000:00:17,68648,19:04:08
193787,001:47:46,78105,21:41:45
194056,001:47:55,78096,21:41:36
193727,001:47:44,78107,21:41:47
570,000:00:19,68656,19:04:16
193757,001:47:45,78106,21:41:46
193966,001:47:52,78099,21:41:39
194266,001:48:02,78089,21:41:29
194206,001:48:00,78091,21:41:31
600,000:00:20,68655,19:04:15
660,000:00:22,68663,19:04:23
690,000:00:23,68662,19:04:22
194146,001:47:58,78093,21:41:33
750,000:00:25,68660,19:04:20
194296,001:48:03,78088,21:41:28
194085,001:47:55,78095,21:41:35
194176,001:47:59,78092,21:41:32
194386,001:48:06,78085,21:41:25
194325,001:48:03,78267,21:44:27
630,000:00:21,68664,19:04:24
194476,001:48:09,78082,21:41:22
194356,001:48:05,78086,21:41:26
810,000:00:27,68658,19:04:18
194506,001:48:10,78081,21:41:21
194236,001:48:01,78090,21:41:30
720,000:00:24,68661,19:04:21
194416,001:48:07,78084,21:41:24
194565,001:48:11,78079,21:41:19
840,000:00:28,68657,19:04:17
194536,001:48:11,78080,21:41:20
779,000:00:25,68659,19:04:19
194626,001:48:14,78077,21:41:17
194446,001:48:08,78083,21:41:23
930,000:00:31,68664,19:04:24
870,000:00:29,68656,19:04:16
194596,001:48:13,78078,21:41:18
194116,001:47:57,78094,21:41:34
1019,000:00:34,68661,19:04:21
990,000:00:33,68662,19:04:22
194656,001:48:15,78076,21:41:16
900,000:00:30,68665,19:04:25
960,000:00:32,68663,19:04:23
1079,000:00:36,68659,19:04:19
194805,001:48:20,78071,21:41:11
194746,001:48:18,78073,21:41:13
1049,000:00:35,68660,19:04:20
1109,000:00:37,68668,19:04:28
1169,000:00:39,68666,19:04:26
194686,001:48:16,78075,21:41:15
194776,001:48:19,78072,21:41:12
194716,001:48:17,78074,21:41:14
1199,000:00:40,68665,19:04:25
194835,001:48:21,78070,21:41:10
1139,000:00:38,68667,19:04:27
194865,001:48:22,78069,21:41:09
1229,000:00:41,68664,19:04:24
1259,000:00:42,68663,19:04:23
1289,000:00:43,-1,
194955,001:48:25,78066,21:41:06
194895,001:48:23,78068,21:41:08
194924,001:48:23,78067,21:41:07
195135,001:48:31,78070,21:41:10
195075,001:48:29,78062,21:41:02
195105,001:48:30,78061,21:41:01
195015,001:48:27,78064,21:41:04
194985,001:48:26,78065,21:41:05
195195,001:48:33,78068,21:41:08
195255,001:48:35,-1,
195165,001:48:32,78069,21:41:09
195225,001:48:34,78067,21:41:07
195315,001:48:37,-1,
195045,001:48:28,78063,21:41:03
195285,001:48:36,80050,21:74:10
195345,001:48:38,78063,21:41:03
195405,001:48:40,78061,21:41:01
195465,001:48:42,78059,21:40:59
195375,001:48:39,80050,21:74:10
195705,001:48:50,78051,21:40:51
195645,001:48:48,78053,21:40:53
195495,001:48:43,78058,21:40:58
195824,001:48:54,78047,21:40:47
195735,001:48:51,78050,21:40:50
195675,001:48:49,78052,21:40:52
196004,001:49:00,78091,21:41:31
195795,001:48:53,78048,21:40:48
195765,001:48:52,78049,21:40:49
195854,001:48:55,78046,21:40:46
195884,001:48:56,78045,21:40:45
195585,001:48:46,80045,21:74:05
195914,001:48:57,-1,
196064,001:49:02,78089,21:41:29
