frame,video_timestamp,timer_value,timer_timestamp
150,000:00:05,-1.0,
720,000:00:24,-1.0,
90,000:00:03,-1.0,
420,000:00:14,-1.0,
1110,000:00:37,-1.0,
30,000:00:01,39017.0,10:50:17
210,000:00:07,39611.0,10:60:11
480,000:00:16,147902.0,41:05:02
180,000:00:06,39012.0,10:50:12
360,000:00:12,-1.0,
510,000:00:17,-1.0,
60,000:00:02,-1.0,
390,000:00:13,-1.0,
450,000:00:15,-1.0,
427320,003:57:24,29584.0,8:13:04
427290,003:57:23,29585.0,8:13:05
426930,003:57:11,29597.0,8:13:17
840,000:00:28,38990.0,10:49:50
427230,003:57:21,29587.0,8:13:07
427020,003:57:14,29594.0,8:13:14
426960,003:57:12,29596.0,8:13:16
540,000:00:18,39010.0,10:50:10
810,000:00:27,38991.0,10:49:51
630,000:00:21,3897.0,1:04:57
426870,003:57:09,29599.0,8:13:19
427200,003:57:20,29588.0,8:13:08
426900,003:57:10,29598.0,8:13:18
750,000:00:25,18763.0,4:72:43
240,000:00:08,39610.0,10:60:10
780,000:00:26,38992.0,10:49:52
270,000:00:09,39009.0,10:50:09
427110,003:57:17,29591.0,8:13:11
960,000:00:32,-1.0,
120,000:00:04,-1.0,
570,000:00:19,38456.0,10:40:56
426810,003:57:07,29591.0,8:13:11
900,000:00:30,38944.0,10:49:04
426780,003:57:06,29592.0,8:13:12
600,000:00:20,38452.0,10:40:52
426840,003:57:08,29599.0,8:13:19
427350,003:57:25,29583.0,8:13:03
330,000:00:11,39007.0,10:50:07
427170,003:57:19,29589.0,8:13:09
427140,003:57:18,29590.0,8:13:10
870,000:00:29,38944.0,10:49:04
427530,003:57:31,29577.0,8:12:57
427410,003:57:27,29581.0,8:13:01
427470,003:57:29,29579.0,8:12:59
427440,003:57:28,29580.0,8:13:00
1230,000:00:41,3867.0,1:04:27
427050,003:57:15,29593.0,8:13:13
1440,000:00:48,38420.0,10:40:20
427080,003:57:16,29592.0,8:13:12
1170,000:00:39,38439.0,10:40:39
1740,000:00:58,-1.0,
1770,000:00:59,-1.0,
1500,000:00:50,3912.0,1:04:72
1560,000:00:52,63625.0,17:40:25
1200,000:00:40,38962.0,10:49:22
1800,000:01:00,38949.0,10:49:09
1020,000:00:34,38444.0,10:40:44
427980,003:57:46,29562.0,8:12:42
1680,000:00:56,-1.0,
660,000:00:22,-1.0,
1530,000:00:51,51049.0,14:10:49
1050,000:00:35,-1.0,
930,000:00:31,38944.0,10:49:04
